,lat,lng
23878,39.365005,-75.5172
23881,36.2672,-89.47154
23882,38.85484,-89.22174
23883,39.581665,-76.84956
23884,37.775517,-84.11389
23885,39.856358,-94.87502
23886,37.311756,-100.23611
23887,33.455303,-79.77215
23888,37.429493,-98.53701
23889,46.218433,-65.22959
23891,38.163437,-78.47233
23893,40.009888,-89.07003
23895,43.268604,-100.29285
23896,27.687267,-81.68761
23897,40.19382,-75.99973
23898,35.368855,-91.57019
23901,37.7927,-82.22805
23902,36.550373,-91.60557
23903,35.416172,-87.84075
23904,41.874775,34.812553
23905,35.20013,-83.827805
23907,40.92579,-72.169395
23908,34.203762,-105.15046
23910,38.716885,-91.99255
23911,39.709435,-91.74416
23912,36.868202,-91.46913
23913,42.77899,-105.95467
23916,36.354443,-80.80094
23918,36.52298,-86.1211
23919,39.029205,-76.70921
23920,37.91391,-80.723114
23921,42.438473,-108.10998
23922,36.06012,-93.834526
23924,37.74183,-80.57204
23926,37.603928,-83.19151
23927,22.162819,-99.233154
23928,33.784206,-95.45939
23929,35.926586,-90.59678
23930,37.25671,-97.06036
23933,37.971462,-84.40125
23934,37.749153,-81.55313
23935,35.446957,-97.85495
23936,34.980225,-76.85426
23937,38.46718,-85.34309
23938,42.34681,-102.413025
23940,37.08589,-87.58072
23942,37.849007,-99.133835
23943,38.37981,-95.45661
23944,38.022854,-85.149216
23947,39.566902,-87.30641
23950,37.084866,-85.34087
23952,34.370132,-84.61893
23953,37.630333,-82.09162
23954,37.063457,-87.49867
23955,37.623543,-85.08637
23957,39.40169,-96.27831
23958,36.173946,-98.20707
23959,38.325047,-84.93824
23960,37.66581,-99.23876
23961,39.445965,-90.136024
23962,40.76879,-81.179886
23963,37.156845,-85.40167
23964,38.856083,-84.30932
23966,31.908113,-89.095436
23969,34.504704,-85.778145
23970,39.668045,-110.6506
23971,39.55054,-87.53082
23972,38.065037,-84.637344
23973,49.82812,24.078201
23975,35.46484,-86.18965
23976,40.22229,-74.559204
23979,36.81923,-86.79775
23980,37.6908,-83.88073
23981,41.45473,-89.30449
23982,34.2051,-103.828156
23985,41.021862,-72.46933
23986,39.72687,-87.025215
23987,38.293743,-84.64934
23988,37.004154,-89.47606
23990,35.87384,-88.904
23991,38.985554,-97.42981
23992,34.61156,-93.0951
23994,39.94062,-102.609985
23998,39.09166,-88.79825
24000,45.617374,-110.00063
24001,45.054424,-68.22603
24005,39.655716,-86.59684
24006,11.319584,12.866054
24008,39.239822,-88.63273
24009,35.4907,-80.96524
24011,33.03768,-99.40665
24013,37.756298,-80.203514
24014,37.74907,-83.63496
24015,41.811527,-88.71014
24016,33.628094,-95.27964
24019,43.685486,-103.081436
24020,39.371277,-87.782745
24021,44.152626,-114.490456
24022,44.959557,-111.07109
24024,40.95529,-105.700455
24027,33.063663,-94.377396
24029,38.681873,-93.06753
24030,41.30263,-96.277855
24031,35.892536,-87.69629
24032,43.54767,-99.38412
24033,37.140873,-80.58103
24035,39.14405,-82.15955
24036,37.935913,-81.512115
24038,37.433563,-84.25221
24039,41.593758,-106.373825
24041,36.61498,-87.30069
24042,36.13937,-86.87004
24044,36.109745,-102.94956
24046,48.13069,-54.9861
24047,34.419617,-105.575226
24048,33.270176,-94.86765
24049,39.27901,-81.94585
24050,34.85937,-91.473526
24051,33.348625,-97.43621
24052,39.182514,-88.12263
24053,37.62867,-85.94376
24054,35.269314,-79.9236
24056,35.348675,-85.38582
24057,35.63241,-98.71592
24058,39.855785,-84.34406
24059,35.86092,-90.81562
24060,41.66293,-101.073746
24062,37.44866,-85.33212
24064,33.44345,-88.51712
24066,36.405804,-82.34564
24068,34.82912,-94.27141
24069,37.59944,-81.395836
24070,39.514027,-87.62038
24071,42.00208,-70.7208
24072,42.61712,-73.37715
24073,39.61855,-76.75317
24074,39.895454,-76.37005
24076,39.41862,-95.012314
24077,41.994717,-106.445175
24078,36.61151,-84.869095
24079,36.141907,-86.587395
24080,38.95198,-102.878815
24081,40.13533,-82.096825
24082,37.196198,-101.332726
24083,39.08414,-85.99638
24084,37.597042,-82.74251
24085,37.00239,-102.04082
24086,37.855717,-79.42512
24087,38.919662,-91.960236
24091,37.73368,-80.69918
24095,34.701378,-85.70664
24096,37.746834,-80.961136
24097,33.388676,-96.298
24098,37.990936,-92.78866
24099,40.25136,-91.3887
24100,34.984802,-91.3291
24101,40.60841,-91.9893
24102,45.966793,-64.472664
24103,41.430786,-101.43577
24104,37.236984,-85.30712
24105,39.298492,-88.581215
24106,33.49486,-97.65261
24107,35.108047,-94.77003
24109,40.090218,-80.671684
24110,43.09763,-93.47655
24111,36.875088,-94.03908
24112,34.52244,-93.40756
24114,37.56312,-81.550285
24115,35.550507,-90.75331
24116,40.530407,19.541437
24120,38.650272,-106.9147
24121,34.796455,-99.49565
24122,39.47668,-83.311
24124,35.417343,-86.64343
24125,36.102173,-102.31854
24126,41.46388,-74.95087
24131,37.43275,-94.75146
24133,39.118515,-89.36145
24134,24.101793,28.942776
24135,37.828156,-107.637825
24136,36.357327,-87.83034
24137,39.810837,-100.58419
24138,39.345245,-85.591515
24139,37.879612,-84.11399
24142,42.436935,21.516884
24143,35.933704,-90.20088
24144,32.759716,-94.40291
24145,38.982662,-91.84929
24146,41.370872,-114.52902
24147,41.437496,-87.85717
24148,39.758667,-77.933395
24149,44.23139,-69.38681
24150,37.627476,-89.43086
24151,42.309223,-91.01004
24154,39.481068,-85.31719
24156,38.537025,-81.63033
24157,37.850723,-81.652084
24160,37.579365,-82.01706
24163,34.784885,-92.39785
24164,21.31062,-12.058563
24167,47.761864,-58.558563
24171,38.03433,-77.874985
24172,42.38143,-106.724304
24173,26.932045,-1.792944
24175,37.60216,-84.92888
24177,36.969585,-84.51276
24179,41.78165,-88.156296
24181,44.32423,-113.887505
24182,32.299774,-89.14667
24183,39.441196,-75.06268
24184,39.59213,-77.03491
24185,37.602272,-84.902725
24186,39.71818,-86.540215
24187,35.691895,-90.76094
24188,38.18642,-78.5366
24190,37.930603,-110.85961
24191,36.474632,-100.83204
24192,39.764267,-92.035965
24193,37.00702,-85.34398
24194,37.81477,-100.42299
24196,42.268124,-71.87537
24198,35.958794,-87.25245
24201,38.536644,-77.859764
24202,38.43523,-106.331154
24203,37.824314,-85.89196
24205,37.318127,-82.73798
24206,37.081036,-96.521484
24208,37.005436,-88.86502
24209,29.774157,30.510145
24210,34.407936,-94.63353
24211,37.326458,-86.6769
24213,39.622852,-121.01374
24216,36.723675,-86.20023
24217,36.937,-83.49265
24223,0.6512123,-73.29906
24224,49.077015,0.8332442
24225,42.056038,-89.48781
24226,38.45496,-93.31713
24227,41.22529,-95.23457
24229,-14.016018,-72.01176
24230,34.214066,-93.04259
24231,37.567764,-83.34592
24232,39.337044,-77.080574
24233,42.16599,-74.49853
24234,37.766754,-103.75909
24236,37.387497,-83.375595
24237,40.79774,-88.06353
24238,32.61252,-100.34862
24239,37.58062,-82.76328
24240,39.427414,-87.73686
24241,36.73567,-115.198746
24242,32.228176,-96.304375
24244,32.84912,-99.63683
24247,41.98688,-94.89136
24248,37.388725,-84.911804
24249,37.10346,-102.1171
24250,37.654953,-84.10975
24251,30.890352,-91.42322
24253,37.470013,-85.147964
24255,37.577606,-82.51354
24256,40.88742,-120.06786
24258,35.362064,-76.03224
24260,36.36392,-86.21756
24261,41.6495,-96.07784
24262,44.33319,-99.18255
24263,37.785088,-80.546974
24265,51.802944,0.6393148
24267,33.814972,-92.1624
24268,43.980957,-113.89837
24269,38.55985,-107.66227
24270,34.75234,-92.225586
24271,39.33922,-86.259224
24272,35.902554,-87.680786
24273,44.108284,-114.77032
24274,35.303757,-90.04655
24275,32.944374,-82.37147
24277,35.556553,-88.964096
24278,10.792791,18.624777
24280,39.541462,-86.53273
24281,37.10318,-94.2007
24282,38.56277,-98.277016
24284,40.253284,-82.362015
24285,44.424484,-116.1536
24286,35.75157,-87.542366
24287,35.76349,-87.75031
24290,39.857555,-86.95346
24291,43.66321,-114.98805
24293,35.016533,-92.05847
24295,39.010483,-76.30477
24296,37.71968,-93.41399
24298,38.239895,-99.0136
24299,37.498985,-83.51606
24301,35.355453,-90.963036
24303,34.65902,-102.718956
24305,38.272297,-79.74622
24310,38.415844,-106.345406
24311,40.58965,-85.8899
24312,40.12148,-110.65501
24313,46.793514,4.675621
24314,35.8661,-90.76565
24315,36.14041,-82.61275
24316,19.224054,1.9080429
24317,36.50273,-103.94611
24318,39.07136,-118.87419
24319,37.35736,-86.96054
24320,40.00326,-87.15863
24323,38.968285,-89.9295
24324,40.291187,-94.73566
24326,-17.531622,-67.34103
24329,40.15866,-86.40515
24330,37.555912,-83.17781
24331,35.049847,-90.97658
24332,30.470774,-94.3985
24333,39.655098,-99.60448
24334,38.23288,-87.45333
24336,32.209976,-81.704285
24337,39.721592,-84.46278
24338,34.983154,-91.2568
24339,37.900417,-84.14144
24341,39.59618,-93.71354
24343,40.55641,-75.62914
24344,37.94201,-91.31656
24345,40.558987,-99.220024
24347,40.863785,-89.11602
24348,37.549652,-83.99609
24349,34.06704,-97.343414
24351,38.413612,-87.59875
24352,40.471413,-87.8243
24353,40.982815,-88.68487
24354,34.369186,-92.84721
24355,42.556,-98.28875
24356,18.858934,-5.904907
24357,35.982677,-92.1153
24358,38.136383,-84.7872
24360,37.2398,-90.804405
24362,39.742764,-88.3306
24363,38.986828,-77.555275
24364,43.70834,-118.44574
24365,39.801857,-89.125465
24366,38.28792,-90.8442
24367,35.75197,-87.89562
24368,37.21721,-98.66195
24370,30.641233,-84.84032
24372,35.746014,-91.490204
24373,41.98974,-73.43838
24374,39.480167,-86.027695
24375,38.889603,-77.368416
24379,34.98912,-91.24107
24381,40.054882,-76.84882
24382,36.23709,-86.832146
24383,39.70065,-77.11453
24385,37.77876,-80.42005
24387,33.684002,-96.399185
24388,39.47734,-103.26377
24389,37.14413,-85.56513
24391,42.164455,-104.25712
24392,35.807606,-93.25153
24393,38.550217,-77.34448
24394,37.07435,-85.73706
24395,35.625717,-95.338844
24396,36.182266,-87.86642
24397,27.212202,-80.270645
24399,37.390926,-82.90369
24401,39.490166,-87.37099
24402,38.303898,-78.40819
24403,37.802586,-80.36082
24405,35.018684,-87.6569
24406,32.570225,-80.38675
24407,34.53964,-94.940125
24408,38.12114,-83.84512
24409,38.084866,-84.63019
24410,39.726376,-104.097496
24412,35.841717,-94.820656
24413,38.68701,-88.345406
24415,39.10445,-88.617874
24417,37.7288,-84.68369
24418,42.809986,-93.20701
24419,37.991634,-85.6624
24422,36.873276,-89.2946
24423,35.7446,-89.58303
24424,35.441776,-90.635574
24428,34.17673,-93.46045
24429,41.478157,-84.19474
24432,38.182392,-81.70875
24434,45.510082,-63.97896
24435,32.508484,-106.51246
24436,34.534157,-93.80161
24439,34.586243,-104.62163
24443,37.354816,-85.2336
24444,35.84803,-93.75771
24445,37.33524,-83.4165
24446,42.029865,-109.49427
24447,39.991314,-97.89539
24448,34.131294,-104.29755
24449,37.82409,-84.12382
24450,44.285595,-68.82454
24451,38.795925,-82.69471
24452,37.772816,-84.72809
24453,37.656322,-82.88499
24454,44.016518,-73.065056
24455,43.63934,-95.04864
24456,36.16679,-98.10006
24457,37.704456,-81.20089
24458,38.51815,-76.56897
24459,34.05268,-93.92354
24460,43.099323,-71.77323
24461,34.45125,-91.81415
24465,38.420723,-90.74221
24467,46.784992,7.316989
24468,42.55777,-8.733799
24469,36.29061,-87.51641
24470,35.64314,-85.56227
24471,39.731205,-97.91903
24472,37.628094,-82.04361
24473,39.568073,-103.01599
24474,37.74869,-80.7701
24475,39.02877,-9.119372
24478,41.988155,-89.050354
24479,35.33989,-89.460915
24481,34.75025,-90.912155
24483,56.666523,27.433434
24484,41.24746,-77.31334
24485,37.556614,-97.04459
24486,47.329422,-53.171436
24487,38.80452,-89.90235
24488,38.43737,-78.87095
24490,35.488823,-82.88119
24491,36.86681,-101.59238
24492,38.61334,-87.547935
24493,40.015408,-87.2645
24494,37.205612,-112.38916
24495,37.545647,-83.605255
24496,31.08793,-87.84774
24498,38.226818,-79.857475
24499,38.966938,-85.618965
24500,37.463955,-76.42494
24501,34.048347,-93.59884
24502,42.108673,-103.88896
24503,40.481586,-75.33507
24504,52.6696,-131.79785
24505,32.99304,-99.35674
24506,34.55327,-97.57883
24507,39.09489,-80.285576
24508,37.50349,-100.90962
24509,39.093174,-92.45875
24510,35.927967,-88.04095
24511,39.513428,-86.3811
24512,37.27518,-95.64366
24513,4.929869,25.411165
24514,37.638336,-81.39656
24515,37.4119,-81.15413
24517,33.581524,-102.16438
24518,37.6879,-86.30654
24519,40.174767,-98.12575
24520,40.382442,-87.59568
24521,34.872498,-91.96603
24522,37.71997,-84.16702
24524,38.219486,-78.80026
24525,39.860607,-92.61262
24527,48.6529,28.52684
24528,48.76678,53.72144
24529,37.989,-86.668976
24530,35.688408,-96.6812
24531,43.72214,-73.890175
24532,37.44835,-83.56718
24533,37.12156,-83.59861
24534,42.056244,-88.922516
24535,39.794086,-87.446594
24536,37.466743,-89.320656
24540,35.395664,-88.22437
24541,35.324226,-83.36468
24542,37.280354,-84.26769
24543,35.709824,-88.88556
24546,37.367363,-86.175316
24547,35.727463,-87.49794
24548,41.886803,-92.214
24549,40.81303,-102.837944
24551,37.265427,-91.37346
24552,37.55597,-106.210846
24553,38.40275,-85.347466
24554,44.776566,-101.04915
24556,39.5907,-98.07718
24557,43.08783,-98.66726
24558,37.003513,-85.39247
24559,36.111237,-86.84035
24560,41.383286,-112.026855
24561,42.621376,-97.93435
24562,42.652687,-91.98342
24563,36.739136,-91.21295
24565,39.573364,-75.91351
24567,41.320557,-105.356865
24568,38.024445,-93.08736
24569,34.094185,-91.18047
24570,35.245834,-103.124344
24572,39.522213,-88.18957
24573,30.411737,-87.392845
24574,39.309776,-86.60441
24575,43.338554,-117.72347
24577,37.98299,-98.43616
24578,37.91261,-84.22316
24582,37.772472,-80.80554
24584,43.007107,-96.39569
24585,40.6215,-87.21962
24586,33.83298,-94.0126
24587,43.152443,-100.545876
24588,41.851727,-105.491844
24589,41.44052,-99.71967
24590,38.820675,-85.34153
24591,40.48168,-90.69606
24592,37.574783,-83.4404
24593,35.599262,-84.29836
24594,37.776093,-80.6703
24595,39.515194,-86.81418
24596,18.034353,-77.63232
24598,37.59127,-84.81686
24599,41.461834,-114.58499
24600,39.26653,-76.93717
24601,39.19385,-86.86623
24602,44.027763,-120.16288
24603,39.402786,-78.58219
24604,42.50625,-90.36803
24606,35.59639,-88.6413
24607,37.40221,-82.1583
24608,40.494465,-87.49772
24611,35.2573,-97.231705
24613,35.269848,-89.894646
24614,39.788853,-77.11242
24615,43.617516,1.2424495
24616,39.616596,-87.87124
24619,40.630302,-102.149315
24620,37.015114,-105.28015
24621,37.8508,-80.96754
24622,37.534374,-82.245384
24623,37.178833,-95.57024
24624,37.379654,-83.748505
24625,37.49822,-82.39358
24627,38.44254,-85.93527
24629,39.321815,-85.375084
24630,42.924213,-73.08762
24633,62.46736,21.254635
24636,41.55091,-87.822876
24637,38.200626,-84.74429
24638,41.043633,-98.93624
24641,37.080193,-91.670456
24642,39.561764,-86.23212
24643,41.68424,-93.17008
24645,43.04184,-117.43685
24647,40.60637,-75.56121
24648,36.311195,-96.497444
24649,36.03937,-87.57087
24652,24.724815,6.9643154
24654,48.165955,0.28155836
24655,39.85412,-75.78133
24656,39.525074,-84.16068
24657,40.439938,-99.99429
24658,35.754925,-85.78232
24659,40.287773,-101.242424
24661,35.754013,-87.40043
24662,42.788525,-72.89557
24663,44.38801,23.195515
24664,39.605305,-76.40398
24665,40.028915,-87.31397
24666,41.189682,-87.84507
24668,37.237556,-85.368805
24669,38.755337,-85.121635
24670,32.47297,-99.36392
24671,44.025,-116.81952
24672,37.534992,-82.24457
24673,38.220657,-84.624214
24675,39.491802,-86.24968
24677,35.86507,-89.88018
24678,37.929054,-80.04609
24679,38.9601,-85.66898
24680,36.69794,-83.397316
24681,38.17326,-85.119225
24683,39.125137,-107.178635
24684,7.1170397,-11.940759
24685,39.298637,-88.276405
24686,42.997257,-109.81133
24687,35.056683,-90.28301
24688,40.252934,-75.36832
24689,44.94374,2.9980457
24692,42.746307,-105.722015
24694,38.03241,-79.67308
24695,36.97652,-85.78611
24696,38.343258,-86.871445
24697,37.764706,-80.64746
24698,41.1982,-93.71235
24699,46.626415,-117.5819
24700,35.4942,-88.92995
24701,36.940838,-76.28123
24703,38.05061,-82.54405
24704,29.82522,87.25447
24705,37.734642,-101.220116
24706,39.509186,-104.38294
24710,37.061554,-92.853516
24711,40.595314,-86.747986
24713,39.278065,-97.86006
24714,37.343216,-84.7252
24715,35.836754,-87.4059
24718,39.806187,-83.22755
24719,35.96648,-88.5961
24720,35.21557,-102.899315
24722,36.39001,-92.17073
24723,33.643116,-95.2044
24724,31.109493,-102.84477
24725,33.99113,-93.52545
24726,45.78723,-65.55243
24727,41.139038,-86.639145
24728,43.21744,-107.70078
24731,37.996887,-81.63883
24733,35.41158,-91.50077
24734,36.79236,-91.93226
24736,33.33966,-97.84854
24737,34.155376,-93.612724
24738,41.963974,-70.05072
24740,40.268623,-106.06542
24741,36.37473,-88.33173
24742,41.023975,-101.73998
24743,43.51992,-108.1783
24744,37.123013,-88.94801
24745,36.93276,-90.94655
24747,38.263905,-83.348145
24748,39.289124,-93.656624
24749,36.696316,-86.40898
24751,37.559464,-81.51107
24752,41.829983,-90.42092
24753,40.19922,-87.41918
24755,34.165474,-93.650764
24756,33.8271,-91.76039
24757,37.596672,-81.71901
24758,34.797737,-89.82282
24763,37.534107,-82.56858
24766,38.440685,-97.62987
24767,51.428394,30.926405
24768,39.17876,-97.65296
24771,33.483646,-99.51756
24773,37.984684,-80.18064
24774,37.328697,-84.51273
24775,41.228577,-89.4753
24776,42.984528,-95.21408
24777,37.173527,-96.00331
24778,38.97142,-87.78801
24779,37.66905,-81.61872
24780,38.412632,-105.21081
24781,44.77133,-117.0547
24782,39.51577,-77.505394
24783,33.482845,-95.73237
24784,37.778965,-84.76892
24785,36.346878,-98.57764
24787,36.9752,27.601559
24788,35.25836,-108.99254
24789,34.57676,-90.00522
24792,35.680283,-93.06561
24793,36.03915,-85.88579
24796,31.53228,-87.75165
24797,36.015236,-87.26025
24798,37.617367,-102.32921
24799,36.299095,-98.46555
24800,36.406013,-87.806564
24801,37.500412,-83.457344
24802,38.818573,-99.24858
24803,46.664307,-64.20079
24804,35.071827,-90.8357
24805,38.499348,-87.0419
24806,35.157238,-90.48461
24807,38.182827,-84.20647
24808,39.8196,-80.06759
24809,43.11876,-118.03663
24810,37.541157,-78.982254
24812,37.584206,-90.92925
24814,43.44369,-112.82453
24815,36.502396,-106.577286
24816,40.570168,-87.06798
24817,36.0334,-87.44834
24818,37.63513,-83.77663
24819,55.816902,32.14779
24820,45.750793,-61.462452
24821,38.724613,-84.90879
24822,32.997696,-98.04756
24823,35.606476,-90.96659
24824,36.693233,-93.43427
24825,34.378635,-92.292694
24829,37.453342,-84.43674
24830,38.847794,-77.482506
24831,35.74771,-93.68441
24835,35.09396,-88.75144
24836,37.823338,-84.12279
24838,43.113205,-92.24817
24839,33.660458,-79.237366
24840,37.133675,-83.33727
24842,38.371235,-79.561806
24843,35.148396,-90.34133
24844,39.765377,-86.74023
24845,42.25091,-7.6448092
24846,34.39818,-93.59292
24847,46.393097,-63.723175
24848,43.047115,-91.9835
24849,34.038258,-94.13438
24853,38.108013,-84.837326
24856,35.637375,-88.85497
24857,35.665367,-86.55435
24859,19.840464,-15.607804
24860,41.77069,-105.461975
24865,40.625694,-75.24057
24866,39.05865,-95.56152
24867,54.443325,-1.0203933
24868,38.03466,-79.07579
24869,35.49501,-99.02608
24870,-8.813142,-51.89048
24871,34.39174,-92.31527
24872,37.268703,-101.77256
24875,35.281563,-87.855675
24877,39.463314,-75.23136
24878,38.0258,-87.491974
24879,39.953773,-89.4349
24880,37.874203,-85.72128
24881,36.230537,-89.192924
24883,33.691643,-96.680855
24884,36.500156,-90.27334
24887,34.527515,-93.13733
24888,33.645443,-100.03604
24889,46.62735,-114.90559
24890,37.57943,-81.79558
24891,33.9295,-94.08063
24892,40.62053,-112.93589
24893,38.74478,-107.29658
24894,36.96367,-86.60159
24896,55.809303,35.093716
24897,49.624207,-56.25603
24899,36.979523,-91.34385
24901,37.382404,-84.75979
24902,37.51908,-85.00703
24904,40.244247,-75.34924
24908,38.08846,-114.135704
24910,40.120106,-85.7273
24911,33.67474,-84.73325
24912,38.63993,-84.66018
24913,40.587696,-106.38749
24915,34.943928,-90.65397
24916,41.943153,-73.19913
24917,45.441566,-63.665695
24918,39.082436,-99.65323
24919,41.553253,-74.533676
24920,37.387325,-82.360306
24921,42.16842,-122.48004
24922,34.855804,-91.50505
24923,34.131393,-92.91104
24924,37.422176,-82.58022
24926,34.988525,-91.215256
24927,36.14709,-86.989174
24928,37.893623,-92.150055
24930,40.82449,-93.30031
24932,38.530018,-84.74762
24933,39.1024,-85.64706
24934,34.157463,-102.71415
24935,36.18538,-86.1632
24936,36.390553,-104.03609
24937,37.2503,-82.036865
24938,37.92512,-80.31826
24939,35.806732,-106.10988
24940,38.28883,-101.17406
24942,37.393917,-100.96606
24943,37.52964,-83.19023
24944,15.866478,10.287242
24945,38.147766,-91.35958
24946,37.163185,-94.77822
24947,33.416275,-96.08216
24948,39.353657,-92.906136
24950,38.17252,-116.47762
24951,37.352753,-93.174774
24952,32.27615,-85.83521
24954,36.082146,-96.73849
24956,-14.710338,-72.9012
24957,40.859856,-86.26312
24958,26.635479,-80.90748
24959,38.25189,-84.89165
24960,33.14192,-84.38659
24961,38.66713,-85.66796
24962,45.147305,-114.16515
24963,19.403452,23.15472
24964,37.7277,-95.33968
24966,34.576923,6.240586
24967,34.156967,-104.043594
24968,37.579693,-83.716774
24969,32.54306,37.11216
24971,33.13728,-97.45875
24972,37.641663,-81.08851
24973,40.65318,-90.74488
24974,37.57097,-82.211815
24979,37.260727,-81.96869
24980,37.48003,-82.51182
24981,30.934277,39.027477
24982,39.639885,-77.37577
24983,35.6349,-88.057465
24984,36.447674,-87.42152
24985,39.375885,-80.84988
24986,33.607056,-102.58045
24987,34.673874,-96.038376
24989,38.03918,-103.83486
24990,38.11245,-84.77383
24991,39.103767,-89.008995
24992,34.87697,-91.59229
24993,37.67128,-94.592636
24994,37.561787,-82.45418
24995,51.68357,4.8447475
24996,41.76442,-101.11964
24997,39.28492,-99.69402
25000,37.596004,-82.22465
25001,41.33785,-93.67039
25002,37.459496,-82.8778
25004,37.640274,-80.90645
25007,41.49141,-87.81342
25008,39.636265,-88.59514
25009,39.31282,-94.98299
25010,50.749477,32.534126
25012,38.06483,-80.150345
25013,37.609657,-82.23816
25015,38.557022,-81.23601
25017,34.095886,-104.83874
25018,36.982452,-85.513504
25020,34.991463,-90.63769
25021,-11.368646,-44.819492
25022,33.09561,-94.742615
25023,38.858105,-97.84182
25026,38.637314,-81.24393
25027,40.302174,-74.51367
25029,37.66285,-100.0145
25034,28.661331,9.459366
25037,42.251034,-90.17422
25038,38.027775,-102.020485
25039,33.63725,-97.6114
25040,35.2954,-87.122314
25042,50.408104,16.176727
25043,34.924652,-99.937004
25045,37.44366,-81.79673
25049,38.78319,-85.780396
25050,32.39875,-82.54108
25051,46.358707,-120.1981
25052,39.328804,-87.56699
25053,15.823576,-86.13676
25056,39.316685,-86.46492
25057,38.541637,-93.298706
25058,39.070904,-98.04864
25059,38.862186,-88.805
25060,37.44649,-83.31905
25061,44.13063,-110.095276
25062,39.361767,-84.50337
25064,38.00691,-84.0257
25065,35.26991,-99.63736
25066,37.65497,-81.552124
25070,35.330845,-89.678085
25071,38.11633,-84.63777
25073,44.314793,8.060925
25075,37.62881,-84.0735
25076,37.159256,-83.97441
25079,49.083996,-57.412315
25081,41.019882,-75.53958
25082,36.21518,-84.756966
25083,36.13274,-107.45662
25084,35.379097,-89.23931
25086,35.41209,-94.446365
25088,37.811485,-77.98919
25089,33.539413,-92.06431
25092,34.9383,-91.17513
25093,39.074944,-78.22702
25094,40.42203,-87.75901
25096,36.976955,-85.412125
25097,33.842598,-96.88275
25098,38.627537,-78.636284
25099,39.23278,-93.45454
25100,39.13256,-86.04652
25101,39.534084,-109.01042
25102,51.115353,20.29767
25103,38.41733,-80.95688
25104,36.039738,-99.97494
25105,56.319626,25.60717
25106,39.511093,-85.13332
25107,47.5292,-116.80266
25109,40.920494,-83.01781
25110,38.63427,-112.73444
25112,38.45695,-85.33022
25113,37.829815,-92.82276
25118,38.76499,-77.38372
25119,37.392284,-83.22844
25121,40.545776,-104.31053
25123,41.243942,-96.048256
25125,37.832874,-84.887695
25126,38.00225,-84.872604
25127,55.318672,21.537302
25130,39.14076,-91.55203
25131,37.817883,-100.34623
25132,36.266426,-91.797966
25133,41.966694,-89.915726
25135,37.257988,-86.49052
25138,39.487724,-86.36284
25140,35.157158,-108.84198
25141,40.852215,-88.44662
25142,33.56954,-95.31778
25143,33.9214,-102.89019
25144,37.394985,-84.04236
25145,40.48789,-81.48007
25146,39.40517,-75.01223
25147,36.53108,-86.231865
25150,38.50266,-120.10172
25152,38.624157,-98.72998
25153,39.965096,-95.756775
25154,38.563366,-96.16278
25155,38.19825,-105.985214
25156,38.59998,-107.85372
25157,40.931747,-105.513725
25160,39.955505,-87.402885
25162,37.622402,-81.85748
25164,46.94691,-121.64015
25165,47.004757,3.6244426
25166,37.113934,-101.14661
25167,44.399467,-98.45811
25169,31.96459,-86.04801
25171,35.365273,-109.3355
25172,39.441082,-109.570404
25174,36.074844,-87.80046
25177,36.93284,-90.017914
25178,35.14093,-87.67649
25179,40.52146,-85.41923
25184,46.247387,-60.634094
25185,39.015343,-85.68226
25186,38.033394,-100.816284
25187,37.186474,-116.36666
25188,42.880894,-98.19203
25190,37.262634,-100.315674
25191,34.7714,-90.83145
25192,39.21479,-88.67417
25193,41.658867,-89.860146
25196,51.1897,6.934694
25198,35.622562,-88.94263
25199,39.613464,-90.78249
25200,35.84023,-90.99531
25201,38.62821,-117.399185
25202,40.65759,-106.59897
25203,39.0609,-84.8313
25204,35.723904,-88.19809
25205,47.42559,26.588995
25206,38.49354,-79.32552
25207,39.251755,-87.912704
25208,38.009445,-78.74986
25209,38.907787,-92.145485
25210,44.328724,27.990938
25211,39.037056,-85.96265
25212,40.328075,-87.588615
25213,39.23407,-91.12713
25214,43.19872,-110.7725
25216,34.59451,-93.01086
25217,39.478596,-86.52062
25218,45.94414,-112.05906
25219,33.32138,-98.28888
25220,36.88186,-93.09998
25221,35.96335,-86.17361
25222,38.042305,-84.46738
25223,37.93314,-82.026855
25224,40.721954,-73.54626
25225,35.293365,-89.36468
25226,38.613293,-88.87949
25227,37.41469,-83.44551
25228,37.347504,-84.805595
25229,40.682514,-93.874214
25230,40.282978,-82.08873
25231,36.96749,-96.23577
25232,37.583675,-85.989525
25233,40.88644,-112.628044
25236,40.33977,-76.71219
25238,34.972748,-90.35467
25239,43.29037,-113.47042
25240,39.43721,-86.11536
25244,40.17185,-87.20843
25246,6.4622316,-74.89147
25247,35.238075,-98.44751
25249,33.947037,-99.44693
25251,37.41431,-94.25674
25252,34.076557,-101.45886
25254,44.841534,-121.927956
25255,52.23601,-3.3656702
25256,40.31938,-75.771774
25257,37.52989,-81.530685
25258,44.77157,-69.07219
25259,40.553654,-75.346054
25260,39.87477,-87.31178
25261,39.24112,-88.7135
25262,40.574173,-87.34468
25263,37.786224,-79.78881
25265,39.98412,-76.063324
25268,40.107605,-82.281525
25269,43.386425,-105.44385
25271,21.76031,-2.0969422
25272,39.43749,-105.651276
25273,41.42345,-120.58847
25274,37.22551,-87.19988
25277,38.012234,-83.4758
25278,38.909725,-120.17179
25280,39.289993,-88.67062
25282,39.295208,-88.27009
25285,39.08841,-97.71985
